phone_number,name,full_address,latitude,longitude,review_count,rating,website,types,city,verified,country,country_corrected,open_info,cluster_type,distance_to_centroid
1,"Cemetery Bad Homburg (am Untertor, Protestant)",1,50.2317248,8.6064168,7.0,4.7,1,Cemetery,Bad Homburg,True,Germany,Germany,1,190,0.3021429129535575
1,"Aquarienkontor (Süß- und Meerwasseraquarien, LED-Beleuchtungen, Filter uvm).",1,51.7524859,7.1977559,90.0,4.7,1,Aquarium,Haltern am See,True,Germany,Germany,1,84,0.3197116772279274
1,Diamond Flowers Shop,1,25.3095173,55.3719845,47.0,4.8,0,Florist,Sharjah,True,United Arab Emirates,United Arab Emirates,1,223,0.2941321895137083
0,Masjid ASTECO Mosque مسجد أستيكو,1,25.2726516,55.3278717,3.0,5.0,0,Mosque,Dubai,False,United Arab Emirates,United Arab Emirates,0,447,0.29327789120964287
1,Life Pharmacy FZ-LLC ( DHCC),1,25.2343798,55.3185865,515.0,4.9,1,"Drug store, Baby store, Beauty product supplier, Beauty supply store, Pharmacy, Sports nutrition store, Vitamin & supplements store",Dubai,True,United Arab Emirates,United Arab Emirates,1,44,0.2925929532869166
1,Pal Zileri,1,25.263356,55.3157802,32.0,4.4,0,Men's clothing store,Dubai,False,United Arab Emirates,United Arab Emirates,1,418,0.2930572946427984
1,Crate and Barrel - City Centre Mirdif,1,25.2140913,55.4072281,68.0,4.2,1,Furniture store,Dubai,True,United Arab Emirates,United Arab Emirates,1,61,0.2927506741355748
1,D.V. Clothing,1,25.2635538,55.293591,32.0,4.4,0,Clothing store,Dubai,False,United Arab Emirates,United Arab Emirates,0,418,0.2929385576706914
0,High Street (Stance 1),1,55.333256,-3.444351,32.0,4.4,0,Bus stop,Moffat,True,United Kingdom,United Kingdom,0,66,0.49970762096807897
1,EPPCO | 51 | Al Khaleej Rd,1,25.2520404,55.2828726,74.0,3.8,1,"Convenience store, Gas station, Fast food restaurant, Food court",Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.29268900077371157
1,محمد اقبال لاصلاح التمديدات و التركيبات الصحية ذ.م.م,1,25.3855631,55.4960365,25.0,3.5,0,"Plumber, Electrician, Pump supplier",Ajman,True,United Arab Emirates,United Arab Emirates,1,118,0.29608325791706325
1,Argos Dumfries Church Place,1,55.069891,-3.611907,136.0,3.6,1,"Clothing store, Appliance store, Baby store, Department store, Electronics store, Home goods store, Jewelry store, Sporting goods store, Toy store, Used office furniture store",Dumfries,True,United Kingdom,United Kingdom,1,143,0.5026334286955706
1,"Dr Muhamed Shaloob, MBBS (MAHE), MD, DM (Cardiology)",1,25.2391205,55.2707594,157.0,5.0,1,"Cardiologist, Heart hospital, Pediatric cardiologist",Dubai,True,United Arab Emirates,United Arab Emirates,1,73,0.29240854320672865
0,"Camel,saluki Stand & Race Track",1,23.56849,53.752757,32.0,4.4,0,Tourist attraction,Abu Dhabi,False,United Arab Emirates,United Arab Emirates,0,107,0.2569111325903234
1,Joyland Kids Entertainment,1,25.1749853,55.4136245,1.0,1.0,0,Children's amusement center,Dubai,False,United Arab Emirates,United Arab Emirates,1,22,0.29214043204875473
1,ZOOM | 90,1,25.2496069,55.2874709,10.0,4.1,1,"Convenience store, ATM, Coffee shop, Deli, Grocery store, Salad shop, Sandwich shop, Soft drinks shop",Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.2926738985746274
1,Civil Defence Station Al Etihad,1,25.235982,55.2785005,13.0,4.7,1,Fire station,Dubai,False,United Arab Emirates,United Arab Emirates,1,50,0.29239894543812467
1,Aquarium of the Pacific,1,33.7619735,-118.1969738,1000.0,4.6,1,"Aquarium, Tourist attraction",Long Beach,True,CA,USA,1,84,1.6033593704694822
1,Domino's Pizza - Garhoud,1,25.2413192,55.3594781,21.0,4.0,1,"Pizza restaurant, Chicken wings restaurant, Fast food restaurant, Pizza delivery, Pizza Takeout, Restaurant",Dubai,True,United Arab Emirates,United Arab Emirates,1,133,0.29293430271182636
1,General deparent of criminal investigation cid,1,25.2774853,55.352899,32.0,4.4,0,Sheriff's department,Dubai,False,United Arab Emirates,United Arab Emirates,0,50,0.29349627545771534
1,Aquarium- Terrarium- en Vijververeniging Vrij en Blij,1,52.418491,4.90045,10.0,3.3,1,Aquarium,Amsterdam,True,Netherlands,Netherlands,1,84,0.35739651417441215
1,Rashid Ali Cafeteria Al Warqa كافتيريا راشد علي الورقاء,1,25.1804932,55.4065945,17.0,3.8,1,"Cafe, Arab restaurant, Coffee shop",Dubai,True,United Arab Emirates,United Arab Emirates,1,426,0.2921918956937742
1,WeCare Medical Center & Home nursing services -Al Karama Dubai.,1,25.2513471,55.3092877,217.0,4.7,1,"Medical clinic, Home health care service, Medical Center",Dubai,True,United Arab Emirates,United Arab Emirates,1,170,0.2928226499193668
1,Noor flowers General Trading,1,25.2896844,55.365726,10.0,3.5,0,Florist,Dubai,False,United Arab Emirates,United Arab Emirates,1,223,0.29376927182517937
1,Dr. Malek Habli | Dentist,1,25.2339847,55.3182372,4.0,5.0,0,Dentist,Dubai,True,United Arab Emirates,United Arab Emirates,1,486,0.2925844831633511
0,KOKH AL BAHARAT CAFETERIA,1,25.3057847,55.6218025,1.0,5.0,0,Indian restaurant,Sharjah,False,United Arab Emirates,United Arab Emirates,0,477,0.295485439928534
1,GEMS Legacy School -Secondary Campus,1,25.2340399,55.3521599,37.0,4.2,1,School,Dubai,True,United Arab Emirates,United Arab Emirates,1,204,0.2927732107840787
1,Seagull Bakery,1,25.3727659,55.4676849,12.0,4.4,0,Bakery,Ajman,False,United Arab Emirates,United Arab Emirates,1,445,0.29571229000059374
1,Berrens Schilderwerken,1,52.0333646,5.0724019,32.0,4.4,1,Painter,Nieuwegein,False,Netherlands,Netherlands,0,81,0.35541020023832826
0,Grand Marino Hotel,1,25.2647568,55.3233679,111.0,4.1,0,Hotel,Dubai,True,United Arab Emirates,United Arab Emirates,0,132,0.2931223191041046
1,Shred And Build,1,25.2767848,55.3288842,34.0,4.2,0,Gym,Dubai,False,United Arab Emirates,United Arab Emirates,1,99,0.29335191613142547
1,AL Gouz Car Wash L.L.C,1,25.1346583,55.2219664,139.0,3.6,0,Car wash,Dubai,True,United Arab Emirates,United Arab Emirates,1,56,0.29041032392308264
1,Touq al Yasmeen flowers and Chocolata,1,25.3546572,55.407414,48.0,3.9,0,"Flower designer, Chocolate shop, Florist",Sharjah,True,United Arab Emirates,United Arab Emirates,1,69,0.29507590487506263
1,1st Car,1,53.754765,-0.3268127,96.0,4.6,1,Used car dealer,Hull,True,United Kingdom,United Kingdom,1,8,0.44601601421651776
1,Chennai Spicy Restaurant,1,23.6595895,53.7275352,443.0,3.8,0,"Indian restaurant, Breakfast restaurant",Abu Dhabi,False,United Arab Emirates,United Arab Emirates,1,477,0.2583385965360883
1,Al Rahmaniya bakery,0,25.3313111,55.6522516,32.0,4.4,0,"Bakery, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,445,0.29608201400553824
1,Residence Inn by Marriott Chicago Midway Airport,1,41.7713717,-87.7462111,529.0,4.4,1,"Hotel, Extended stay hotel",Bedford Park,True,IL,USA,0,132,1.1008950513675204
1,Emirates Post - Umm Suqeim Post Office,1,25.1449609,55.2036356,50.0,4.7,1,"Post office, Courier service, Delivery service, Mailbox rental service, Mailing service, Shipping and mailing service, Shipping service",Dubai,True,United Arab Emirates,United Arab Emirates,1,124,0.2904812281450312
1,Altafani Laundry,1,25.3263195,55.3778992,6.0,3.3,0,Laundry service,Sharjah,False,United Arab Emirates,United Arab Emirates,0,118,0.29444304731776455
1,DUBAI GRAND HOTEL BY FORTUNE,1,25.2734358,55.3812022,1000.0,4.0,1,"Hotel, Night club, Restaurant, Sports bar",Dubai,True,United Arab Emirates,United Arab Emirates,0,132,0.29358644801272715
0,Al Mahatta Park,1,25.3465181,55.3943327,1000.0,4.2,0,Park,Sharjah,True,United Arab Emirates,United Arab Emirates,1,181,0.2948685061195305
1,Group 1 Assured Peterborough,1,52.5784138,-0.2058201999999999,54.0,4.3,1,Used car dealer,Peterborough,True,United Kingdom,United Kingdom,1,8,0.4455546290805694
1,Casino ADMIRAL Waalwijk,1,51.6767578,5.0524983,115.0,3.7,1,Casino,Waalwijk,True,Netherlands,Netherlands,1,88,0.3567764505737477
1,Al Wafa Restaurant,1,23.656616,53.725684,70.0,4.1,0,Restaurant,Abu Dhabi,False,United Arab Emirates,United Arab Emirates,1,426,0.2582802557813009
1,German Medical Oasis,1,25.3925641,55.4366148,3.0,3.7,0,Hospital,Ajman,False,United Arab Emirates,United Arab Emirates,0,7,0.29586561841096803
1,Mazaya Care مزايا للرعاية الصحية | UAE,1,25.2601598,55.3209387,2.0,3.0,0,Health insurance agency,Dubai,True,United Arab Emirates,United Arab Emirates,1,216,0.29303279971329427
0,"ATM,First Abu Dhabi Bank (FAB) | Preventive Medicine Center, Sharjah",1,25.3434212,55.4074886,1.0,5.0,1,ATM,Sharjah,True,United Arab Emirates,United Arab Emirates,1,168,0.29489046171329436
0,Rhon Bruderhof Cemetery,1,50.3774872,9.6741421,32.0,4.4,0,Cemetery,Kalbach,False,Germany,Germany,1,190,0.2835783260897043
1,Care Animal Center,1,41.5603981,-90.5956795,403.0,4.7,1,Veterinarian,Davenport,True,IA,USA,1,180,1.148258099950238
0,GoldenHood,1,25.200972,55.2716685,5.0,1.8,0,Post office,Dubai,False,United Arab Emirates,United Arab Emirates,1,86,0.29178139074471315
0,Backpackers Hostel,1,25.2722369,55.3199155,8.0,3.0,0,Hostel,Dubai,False,United Arab Emirates,United Arab Emirates,0,64,0.2932271539097367
1,Bismi cafe,1,25.3278586,55.3697114,12.0,3.3,0,"Cafe, Fast food restaurant",Sharjah,True,United Arab Emirates,United Arab Emirates,1,426,0.2944231297833532
1,Al Safa Products,1,25.2740443,55.3226439,1.0,4.0,1,"Women's clothing store, Acrylic store, Gift shop, Jeweler",Dubai,True,United Arab Emirates,United Arab Emirates,0,418,0.29327212198119657
0,Joey D,1,55.9586226,-3.1903217,35.0,4.7,0,"Women's clothing store, Clothing store, Vintage clothing store",Edinburgh,True,United Kingdom,United Kingdom,1,418,0.4954414554219336
1,Harrah's Pompano Beach Casino,1,26.223222,-80.151755,1000.0,4.0,1,Casino,Pompano Beach,True,FL,USA,1,88,0.9337284831054613
1,Bake,1,41.9104646,-87.6841772,205.0,4.7,1,Bakery,Chicago,True,IL,USA,1,445,1.1004535541128888
0,Leisured Pets,1,25.2048493,55.2707828,32.0,4.4,0,Pet supply store,Dubai,True,United Arab Emirates,United Arab Emirates,1,390,0.29184077308717327
1,WE HELP FUNERAL SERVICES,1,25.26459,55.3849339,5.0,4.0,1,Funeral home,Dubai,True,United Arab Emirates,United Arab Emirates,1,174,0.29346092027436615
0,STREET FASHION,1,42.8886141,-78.8139698,1.0,5.0,0,Clothing store,Buffalo,False,NY,USA,0,418,0.9564930489648575
1,Irene C. Clear,1,50.1133434,8.684906999999999,7.0,4.4,1,Jewelry designer,Frankfurt,True,Germany,Germany,1,432,0.3014344441648394
0,Parking lot,1,25.2002008,55.2667434,32.0,4.4,0,Parking lot,Dubai,False,United Arab Emirates,United Arab Emirates,0,226,0.2917415983857689
1,Hommerson Casino Gouda,1,52.0107559,4.7100475,103.0,3.7,1,Casino,Gouda,True,Netherlands,Netherlands,1,88,0.3617190856236308
1,THI BICH,0,62.6573279,-95.989235,32.0,4.4,0,"Casino, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,0,88,1.368231067599588
1,West Zone Supermarket - Mankhool,1,25.2524502,55.2872794,253.0,3.8,1,"Supermarket, Department store, Grocery store, Hypermarket",Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.29271995726976835
1,Patriot Building Contracting L.L.C,0,24.3540069,53.9485752,8.0,4.9,0,"Painter, Contractor, Custom home builder, Electrician, Service establishment, Home builder, Masonry contractor, Construction company, Plumber, Water utility company",Dubai,True,United Arab Emirates,United Arab Emirates,1,249,0.27103953038644873
1,Car Dealer,1,44.8204189,20.3794425,32.0,4.4,1,Car dealer,Belgrade,True,Serbia,Serbia,0,8,0.1998097629048343
0,sajaa shop grocerry,1,25.29909,55.6412079,32.0,4.4,0,Bakery,Sharjah,False,United Arab Emirates,United Arab Emirates,0,445,0.29548755615532507
1,Eco-Express Laundry GmbH,1,50.7835627,6.0756321,74.0,4.3,1,"Laundromat, Laundry service",Aachen,True,Germany,Germany,1,118,0.3423801639166544
1,Pak Travel,1,50.1080213,8.665681,3.0,4.3,0,Travel agency,Frankfurt,False,Germany,Germany,0,13,0.3017824687313121
1,Promised Land,1,50.1053883,8.6807386,32.0,4.4,1,Real estate consultant,Frankfurt,True,Germany,Germany,0,42,0.3015449531860744
1,Speelpark Hoge Boekel,1,52.2356438,6.9550966,673.0,4.2,1,"Amusement park, Miniature golf course, Playground, Theme park",Enschede,True,Netherlands,Netherlands,1,22,0.3224067311573097
1,Navy Exchange Main,1,39.4226023,-118.7236204,97.0,4.1,1,"Department store, Military base, Shopping mall",Fallon,True,NV,USA,1,277,1.6237244962732018
0,Cumbria Constabulary - Sedbergh Police Station,1,54.3239161,-2.5253135,32.0,4.4,0,Police station,Sedbergh,True,United Kingdom,United Kingdom,0,50,0.4839102838109645
0,"Yousef Baqer Masjid, Hor al Anz",1,25.2735226,55.3318901,225.0,4.6,0,Mosque,Dubai,True,United Arab Emirates,United Arab Emirates,0,447,0.29331449184070923
1,Hommerson Casino’s,1,52.0772489,4.3079562,370.0,3.5,1,Casino,The Hague,True,Netherlands,Netherlands,1,88,0.368480328976673
1,Timeless Bakery,1,25.4025593,55.5079997,5.0,4.8,0,Bakery,Ajman,True,United Arab Emirates,United Arab Emirates,1,445,0.2964314620680383
1,RAGHEEF SOFARA BAKERY مخبز رغيف السفراء,1,25.1897338,55.4044333,152.0,4.4,0,Bakery,Dubai,True,United Arab Emirates,United Arab Emirates,1,445,0.29233245090212506
1,"Lindsey Pann Paulus, Real Estate Agent with @properties",1,41.808416,-87.9007803,25.0,5.0,1,Real estate agent,Western Springs,True,IL,USA,0,42,1.103668822687229
1,Bajaj Allianz Life Insurance Company Limited,1,25.2527861,55.3069647,3.0,3.7,0,Life insurance agency,Dubai,True,United Arab Emirates,United Arab Emirates,1,267,0.2928336935496899
1,Amusementspark Tivoli,1,51.817555,5.925455,1000.0,4.3,1,"Amusement park, Miniature golf course, Park, Restaurant, Theme park, Tourist attraction",Berg en Dal,True,Netherlands,Netherlands,1,22,0.3413451252328736
1,Al Kuwait Laundry,1,25.294962,55.390647,32.0,4.4,0,Laundry service,Dubai,False,United Arab Emirates,United Arab Emirates,0,118,0.29399510848413934
1,St.Paul Telugu church,1,25.237548,55.3183521,3.0,5.0,0,Church,Dubai,False,United Arab Emirates,United Arab Emirates,0,188,0.2926441161811743
1,Payne Brothers Furniture,1,32.831301499999995,-85.76337869999999,9.0,4.9,1,"Furniture store, Appliance store",Dadeville,True,AL,USA,1,61,1.0383795843068016
1,Raw Cut | Premium RAW Food For Dogs And Cats,1,25.1856563,55.2756837,53.0,4.9,1,Pet supply store,Dubai,True,United Arab Emirates,United Arab Emirates,1,390,0.2915497072396735
1,HD Habesha Night Club,1,25.2827046,55.3165205,1.0,4.0,0,Night club,Dubai,False,United Arab Emirates,United Arab Emirates,1,207,0.2933818201304198
1,Al Abbas Travels LLC,1,25.2566568,55.3011003,3.0,3.0,1,Travel agency,Dubai,True,United Arab Emirates,United Arab Emirates,1,13,0.29286554748312127
1,سوبر ماركت المدينة,1,23.6197653,53.7059039,30.0,4.1,0,Supermarket,Abu Dhabi,False,United Arab Emirates,United Arab Emirates,1,427,0.2575711379008944
1,Emirates Post - Al Khor Post Office,1,25.2679246,55.3035872,22.0,3.8,1,"Post office, Courier service, Delivery service, Mailbox rental service, Mailing service, Shipping and mailing service, Shipping service",Dubai,True,United Arab Emirates,United Arab Emirates,1,124,0.2930658695517769
1,Car Options,1,53.281404,-6.467080999999999,98.0,4.9,1,"Used car dealer, Car dealer, Car finance and loan company",Rathcoole,True,"County Dublin, Ireland",Ireland,1,8,0.5534846726251478
1,Aqua Pharmacy,1,25.2623585,55.325199,21.0,3.2,0,"Drug store, Pharmacy",Dubai,True,United Arab Emirates,United Arab Emirates,0,363,0.293092709534614
1,Sparkassen-Immobilien-Vermittlungs-GmbH,1,50.11254,8.672139999999999,32.0,4.4,1,"Real estate agency, Real estate agent, Real estate rental agency",Frankfurt,True,Germany,Germany,1,42,0.3016514877963389
0,Boness bus station,1,56.0182317,-3.6076219,32.0,4.4,0,Bus station,Bo'ness,True,United Kingdom,United Kingdom,0,492,0.5027503210447802
1,Fantastic Frank Immobilienagentur Frankfurt,1,50.1036569,8.6889893,13.0,5.0,1,Real estate agency,Frankfurt,True,Germany,Germany,0,42,0.3014163188885847
0,Bin Dhaen Holding Pvt.J.S.C & SAS Real Estate LLC (QUSAIS MOSQUE),1,25.2596875,55.4053125,1.0,5.0,0,Mosque,Dubai,False,United Arab Emirates,United Arab Emirates,0,447,0.2934936396873387
1,The Library,1,52.0313138,4.2873502,30.0,4.5,1,"Public library, Library",The Hague,True,Netherlands,Netherlands,1,248,0.36895571294454654
1,"Al Taam Food: Bakery Ingredients UAE, Pastry Ingredients in UAE, Cake Ingredients in UAE, Chocolate Ingredients in UAE",1,25.2957209,55.4339483,3.0,3.7,1,"Food processing company, Bakery equipment, Chocolate artisan, Chocolate factory, Food manufacturer, Food producer, Pastry shop",Sharjah,True,United Arab Emirates,United Arab Emirates,1,65,0.29424967606151303
1,DELA Hoentocht | crematorium en uitvaartcentrum in Groningen,1,53.2159044,6.5176382,9.0,4.0,1,"Funeral home, Cremation service, Funeral director",Groningen,True,Netherlands,Netherlands,1,174,0.32768799140677807
0,Mosque prayer room,1,25.2933617,55.3946848,2.0,5.0,0,Mosque,Dubai,False,United Arab Emirates,United Arab Emirates,0,447,0.2939911351016499
1,Abu Dhabi University - Dubai Campus,1,25.1043119,55.1670635,50.0,4.6,1,University,Dubai,True,United Arab Emirates,United Arab Emirates,1,430,0.28960840527991405
1,Excellence Driving School,1,25.295433,55.3707348,103.0,4.5,1,"Driving school, Driver and vehicle licensing agency, Drivers license training school, Driving test center, Motorcycle driving school",Dubai,True,United Arab Emirates,United Arab Emirates,1,157,0.2938921919099257
1,Al Waheeda Mosque,1,25.2943957,55.329604,82.0,4.7,0,Mosque,Dubai,False,United Arab Emirates,United Arab Emirates,1,447,0.29364750633559694
1,Harveys Lake Tahoe Hotel & Casino,1,38.9598462,-119.9422354,1000.0,3.8,1,Hotel,Stateline,True,NV,USA,0,132,1.6436518736126413
1,Jay Daniels Shoes,1,42.1483,-71.4932,1.0,5.0,0,Shoe store,Milford,False,MA,USA,1,182,0.8313535162260068
1,Zafaran bakery مخبز زعفران,1,25.2388474,55.4400731,62.0,4.6,0,Bakery,Dubai,False,United Arab Emirates,United Arab Emirates,1,445,0.29334436235656963
1,Dos Reis Regional Park,1,37.8315472,-121.310736,381.0,4.0,1,"Park, Tourist attraction",Lathrop,False,CA,USA,1,181,1.6647740699220883
0,Grabstätte Cécile Mendelssohn,1,50.1336579,8.6886367,32.0,4.4,0,Cemetery,Frankfurt,False,Germany,Germany,1,190,0.3012677773438485
1,Bank Brokers,1,52.1350652,5.0300711,32.0,4.4,0,Bank,Maarssen,False,Netherlands,Netherlands,0,203,0.3558679276222629
1,Taj Cleopatra Laundry,1,25.3021851,55.3724189,6.0,2.0,0,Laundry,Sharjah,False,United Arab Emirates,United Arab Emirates,1,118,0.29401326791806504
1,Hudson Guest House,1,41.2401599,-81.4390789,2.0,5.0,1,"Guest house, Bed & breakfast",Hudson,True,OH,USA,0,347,0.9921406762767012
1,Al Madina Plaza supermarket,1,25.259441,55.3021251,235.0,3.8,0,Grocery store,Dubai,False,United Arab Emirates,United Arab Emirates,1,427,0.2929173012397098
1,想苅田フューネラルホール（行橋造花店）,1,33.777718799999995,130.9834429,5.0,4.0,1,Funeral home,Kanda,True,"Fukuoka, Japan",Japan,0,174,1.4657994951628373
1,Hues Boutique Hotel,1,25.281817,55.315127,1000.0,3.9,1,Hotel,Dubai,True,United Arab Emirates,United Arab Emirates,0,132,0.29335944995323066
0,Old Cemetery Weilbach,1,50.0445076,8.4371776,32.0,4.4,1,Cemetery,Flörsheim am Main,False,Germany,Germany,0,190,0.305920147201332
